Id,IdEjemplar,SiglasColeccion,NombreColeccion,NumeroDeCatalogo,Fuente,AnioColecta,NumeroDeColecta,Taxa,Raza,Estado,Municipio,Localidad,AltitudProfundidad,Longitud,Latitud
23757,45,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM651,FB1265/FZ002/07,2007,JLNCM-651,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,QUECHULTENANGO,Colotlipa,815,-99.17666667,17.40861111
23758,46,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM652,FB1265/FZ002/07,2007,JLNCM-652,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,MOCHITLÁN,Tepechicotlán-Mochitlán,1032,-99.39388889,17.48416667
23759,47,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM653,FB1265/FZ002/07,2007,JLNCM-653,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,JUAN R. ESCUDERO,Tierra Colorada,344,-99.54222222,17.17166667
23760,48,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM654,FB1265/FZ002/07,2007,JLNCM-654,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,CHILPANCINGO DE LOS BRAVO,El Rincón (Rincón de la Vía),740,-99.48305556,17.28694444
23761,49,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM655,FB1265/FZ002/07,2007,JLNCM-655,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,CHILPANCINGO DE LOS BRAVO,Brecha Acahuizotla-Palo Blanco (ca. Posada de la Paz),932,-99.45722222,17.37555556
23762,50,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM656,FB1265/FZ002/07,2007,JLNCM-656,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,CHILPANCINGO DE LOS BRAVO,Posada de la Paz-Palo Blanco,1044,-99.45305556,17.38944444
23763,51,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM657,FB1265/FZ002/07,2007,JLNCM-657,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,MOCHITLÁN,El Salado (Amate Amarillo),1150,-99.43666667,17.39666667
23764,52,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM658,FB1265/FZ002/07,2007,JLNCM-658,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,MOCHITLÁN,Ahuehuetzingo,1121,-99.44305556,17.40694444
23765,53,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM659,FB1265/FZ002/07,2007,JLHNM-659,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,GENERAL CANUTO A. NERI,El Cruztel,987,-100.1416667,18.38361111
23766,54,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM660,FB1265/FZ002/07,2007,JLHNM-660,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,GENERAL CANUTO A. NERI,Crucero Amates Grandes,1077,-100.1288889,18.38583333
23767,55,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM661,FB1265/FZ002/07,2007,JLHNM-661,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,TELOLOAPAN,"Zacatlancillo (km 80 Carr. 51, cerro El Chivo)",1746,-99.9675,18.41666667
23768,56,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM662,FB1265/FZ002/07,2007,JLHNM-662,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,TELOLOAPAN,Km 72.5 Iguala-Arcelia (Ca. Alcholoa),1560,-99.92138889,18.41777778
23769,57,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM663,FB1265/FZ002/07,2007,JLHNM-663,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,PEDRO ASENCIO ALQUISIRAS,Ixcapuzalco (Piedras Anchas),1720,-99.89166667,18.51833333
23770,58,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM664,FB1265/FZ002/07,2007,JLHNM-664,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,PEDRO ASCENCIO ALQUISIRAS,Llano de la Merced-Ixcapaneca (km 2),1524,-99.90944444,18.5
23771,59,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM665,FB1265/FZ002/07,2007,JLHNM-665,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,TELOLOAPAN,Km 1 El Pochote-Ixcapuzalco,1637,-99.93972222,18.42722222
23772,60,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM666,FB1265/FZ002/07,2007,JLHNM-666,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,IXCATEOPAN DE CUAUHTÉMOC,Ixcateopan (salida a Taxco),1891,-99.78444444,18.50444444
23773,61,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM667,FB1265/FZ002/07,2007,JLHNM-667,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,IXCATEOPAN DE CUAUHTÉMOC,Km 1 Ixcateopan-Pachivia,1730,-99.79222222,18.4925
23774,62,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM668,FB1265/FZ002/07,2007,JLHNM-668,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,TELOLOAPAN,Km 22 Teloloapan-Apaxtla de Castrejón,1088,-99.91583333,18.22666667
23775,63,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLHNM669,FB1265/FZ002/07,2007,JLHNM-669,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,TELOLOAPAN,Oxtotitlán (Km 30 Teloloapan-Apaxtla de Castrejón),1098,-99.93333333,18.17805556
23776,64,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL670,FB1265/FZ002/07,2007,JSG-LCL-670,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,TLATLAYA,Colonia Moctezuma (km 23 Arcelia-Amatepec),870,-100.2261111,18.485
23777,65,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL671,FB1265/FZ002/07,2007,JSG-LCL-671,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,TLATLAYA,Santa Ana Zicatecoyan (Col de la Papaya),1026,-100.2230556,18.56222222
23778,66,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL672,FB1265/FZ002/07,2007,JSG-LCL-672,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,TLATLAYA,Las Parotas-San Francisco de Asís,834,-100.2719444,18.61027778
23779,67,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL673,FB1265/FZ002/07,2007,JSG-LCL-673,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,TLATLAYA,Cuadrilla Nueva (ca. San Pedro Limón),651,-100.3319444,18.55222222
23780,68,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL674,FB1265/FZ002/07,2007,JSG-LCL-674,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,AMATEPEC,Huixtitla,1008,-100.3566667,18.64055556
23781,69,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL675,FB1265/FZ002/07,2007,JSG-LCL-675,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,VALLE DE BRAVO,San Nicolás Tolentino,1402,-100.2466667,19.18027778
23782,70,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL676,FB1265/FZ002/07,2007,JSG-LCL-676,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,SANTO TOMÁS,Santo Tomás de los Plátanos,1345,-100.2547222,19.17861111
23783,71,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL677,FB1265/FZ002/07,2007,JSG-LCL-677,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,OTZOLOAPAN,Km 35 Valle de Bravo-Zuluapan (El Llano),1240,-100.3030556,19.16194444
23784,72,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL678,FB1265/FZ002/07,2007,JSG-LCL-678,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,ZACAZONAPAN,Salitre del Puente,1000,-100.3005556,19.03611111
23785,73,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL679,FB1265/FZ002/07,2007,JSG-LCL-679,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,TEJUPILCO,Km 109-110 Tejupilco-Altamirano (Cuadrilla de Leones),1357,-100.2088889,18.89472222
23786,74,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL680,FB1265/FZ002/07,2007,JSG-LCL-680,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,TEJUPILCO,"Km 116, Toluca-Altamirano (Plaza de Gallos-Las Juntas)",1012,-100.2388889,18.85388889
23787,75,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL681,FB1265/FZ002/07,2007,JSG-LCL-681,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,AMATEPEC,Km 6 Pueblo Nuevo-El Sitio (San Lucas Pueblo Nuevo),737,-100.3102778,18.76138889
23788,76,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL682,FB1265/FZ002/07,2007,JSG-LCL-682,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,AMATEPEC,Km 130 Toluca-Altamirano (ca. Pinzanes),815,-100.2983333,18.81138889
23789,77,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL683,FB1265/FZ002/07,2007,JSG-LCL-683,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,LUVIANOS,El Estanco,1140,-100.23,18.88777778
23790,78,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL684,FB1265/FZ002/07,2007,JSG-LCL-684,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,HUETAMO,Quenchendio,631,-100.9461111,18.805
23791,79,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL685,FB1265/FZ002/07,2007,JSG-LCL-685,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,JALISCO,AYOTLÁN,Extremo Este Cerro Grande (San Jerónimo),1583,-102.3383333,20.4225
23792,80,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL686,FB1265/FZ002/07,2007,JSG-LCL-686,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,JALISCO,LA BARCA,El Gobernador,1540,-102.4163889,20.37694444
23793,81,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL687,FB1265/FZ002/07,2007,JSG-LCL-687,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,JALISCO,LA BARCA,2 km N de La Providencia,1544,-102.6316667,20.3225
23794,82,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL688,FB1265/FZ002/07,2007,JSG-LCL-688,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,JALISCO,LA BARCA,1 km N de La Providencia,1542,-102.6341667,20.31194444
23795,83,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGLCL689,FB1265/FZ002/07,2007,JSG-LCL-689,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,JALISCO,ZAPOTLÁN DEL REY,Km 2 Poncitlán-Ahuatlán,1550,-102.9044444,20.40333333
23796,84,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT1,FB1265/FZ002/07,2007,MGB-CIMMYT-1,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,TEXCOCO,La Purificación,2280,-98.84305556,19.53
23797,85,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT2,FB1265/FZ002/07,2007,MGB-CIMMYT-2,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,TEXCOCO,Pentecostés,2263,-98.84861111,19.54861111
23798,86,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT3,FB1265/FZ002/07,2007,MGB-CIMMYT-3,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,TEXCOCO,San Martín Netzahualcoyotl (Boyeros),2236,-98.92111111,19.49138889
23799,87,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT4,FB1265/FZ002/07,2007,MGB-CIMMYT-4,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,TEXCOCO,San Dieguito,2381,-98.85333333,19.50472222
23800,88,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT5,FB1265/FZ002/07,2007,MGB-CIMMYT-5,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,ATENCO,Atenco,2240,-98.9075,19.555
23801,89,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT6,FB1265/FZ002/07,2007,MGB-CIMMYT-6,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,AMECAMECA,Amecameca,2480,-98.75777778,19.12333333
23802,90,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT7,FB1265/FZ002/07,2007,MGB-CIMMYT-7,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,COCOTITLÁN,San Andres Metla (Ejidos),2340,-98.83444444,19.21777778
23803,91,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT8,FB1265/FZ002/07,2007,MGB-CIMMYT-8,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,COCOTITLÁN,Cocotitlán,2300,-98.85916667,19.22583333
23804,92,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT9,FB1265/FZ002/07,2007,MGB-CIMMYT-9,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,JUCHITEPEC,Cuijingo (Predio El Plan),2478,-98.84527778,19.07972222
23805,93,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT10,FB1265/FZ002/07,2007,MGB-CIMMYT-10,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,TEMAMATLA,Temamatla (Predio Arenales),2267,-98.87944444,19.20944444
23806,94,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT11,FB1265/FZ002/07,2007,MGB-CIMMYT-11,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,AYAPANGO,Ayapango (Ejido Bautista),2425,-98.82305556,19.1325
23807,95,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT12,FB1265/FZ002/07,2007,MGB-CIMMYT-12,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,TENANGO DEL AIRE,Santiago Tepopula,2400,-98.85472222,19.13833333
23808,96,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT13,FB1265/FZ002/07,2007,MGB-CIMMYT-13,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,CHALCO,San Pablo Atlazalpan,2253,-98.89888889,19.22333333
23809,97,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT14,FB1265/FZ002/07,2007,MGB-CIMMYT-14,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,XONACATLÁN,El Espino Xonacatlán,2575,-99.53638889,19.37416667
23810,98,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT15,FB1265/FZ002/07,2007,MGB-CIMMYT-15,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,LERMA,Ejido San Jose del Llanito,2575,-99.475,19.3
23811,99,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT16,FB1265/FZ002/07,2007,MGB-CIMMYT-16,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,RAYÓN,Colonia Guadalupe,2590,-99.57444444,19.14111111
23812,100,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT17,FB1265/FZ002/07,2007,MGB-CIMMYT-17,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,CALIMAYA,Calimaya (Rancho la Granja),2690,-99.61694444,19.15638889
23813,101,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT18,FB1265/FZ002/07,2007,MGB-CIMMYT-18,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,CHAPULTEPEC,Ejido de Chapultepec,2590,-99.55666667,19.20055556
23814,102,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT19,FB1265/FZ002/07,2007,MGB-CIMMYT-19,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,MEXICALTZINGO,Ejido de Mexicaltzingo,2600,-99.58472222,19.20555556
23815,103,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT20,FB1265/FZ002/07,2007,MGB-CIMMYT-20,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,SAN MATEO ATENCO,Barrio San Francisco,2570,-99.53861111,19.25166667
23816,104,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT21,FB1265/FZ002/07,2007,MGB-CIMMYT-21,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,METEPEC,Ejido de San Sebastián,2570,-99.54027778,19.22638889
23817,105,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT22,FB1265/FZ002/07,2007,MGB-CIMMYT-22,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,TEJUPILCO,La Barranca de Ixtapan(Camino de Terracería),1229,-100.1630556,18.85777778
23818,106,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT23,FB1265/FZ002/07,2007,MGB-CIMMYT-23,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,TEJUPILCO,Santa Rosa (Ejido),1280,-100.1511111,18.86805556
23819,107,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT24,FB1265/FZ002/07,2007,MGB-CIMMYT-24,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,ZACAZONAPAN,Zacazonapan En El Cerro,1432,-100.2347222,19.07277778
23820,108,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT25,FB1265/FZ002/07,2007,MGB-CIMMYT-25,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,TEJUPILCO,ex-Hacienda San Miguel Ixtapan (Carretera a Amatepec),1257,-100.1627778,18.84611111
23821,109,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT26,FB1265/FZ002/07,2007,MGB-CIMMYT-26,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,ZACAZONAPAN,Santa María (junto al rio en el potrero),1207,-100.2708333,19.04888889
23822,110,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT27,FB1265/FZ002/07,2007,MGB-CIMMYT-27,Zea mays subsp. parviglumis raza Balsas,Balsas,MEXICO,OTZOLOAPAN,Zuluapan (Sobre La Carretera),1213,-100.3147222,19.14111111
23823,111,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT28,FB1265/FZ002/07,2007,MGB-CIMMYT-28,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,TELOLOAPAN,Crucero El Guamuchil (Carr. Teloloapan-Arcelia),1340,-99.97666667,18.37611111
23824,112,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007MGBCIMMYT29,FB1265/FZ002/07,2007,MGB-CIMMYT-29,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,TELOLOAPAN,"Ranchos Nuevos, Camino Cacahuatlán-Lidice",1640,-100.0061111,18.41638889
23825,113,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM200,FB1265/FZ002/07,2007,RMM-FJSM-200,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,La Labor,933,-104.0083333,19.93388889
23826,114,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM201,FB1265/FZ002/07,2007,RMM-FJSM-201,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,San Lorenzo (Predio El Colomo),1000,-103.9841667,19.95166667
23827,115,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM202,FB1265/FZ002/07,2007,RMM-FJSM-202,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,Amacuautitlanejo (rumbo a El Estanco),967,-104.1111111,19.91027778
23828,116,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMM203,FB1265/FZ002/07,2007,RMM-203,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,Amacuautitlanejo,1007,-104.1055556,19.9
23829,117,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM204,FB1265/FZ002/07,2007,RMM-FJSM-204,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,El Estanco,967,-104.1088889,19.91555556
23830,118,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM206,FB1265/FZ002/07,2007,RMM-FJSM-206,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,Los Naranjos de en medio,939,-104.0927778,19.92333333
23831,119,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM207,FB1265/FZ002/07,2007,RMM-FJSM-207,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,Entronque Carretera El Grullo - Ejutla,1329,-104.1722222,19.90027778
23832,120,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM208,FB1265/FZ002/07,2007,RMM-FJSM-208,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,km. 14 Carretera El Grullo - Ejutla,1319,-104.1761111,19.89611111
23833,121,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM209,FB1265/FZ002/07,2007,RMM-FJSM-209,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,"Salida de Ejutla - Rumbo al Estanco, a un Km. del Pueblo",1137,-104.1572222,19.9025
23834,122,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMM210,FB1265/FZ002/07,2007,RMM-210,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,El Estanco,962,-104.1086111,19.91527778
23835,123,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM211,FB1265/FZ002/07,2007,RMM-FJSM-211,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,Mesa de San Nicolás,1186,-104.0494444,19.96055556
23836,124,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM212,FB1265/FZ002/07,2007,RMM-FJSM-212,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,El Cuyotomate,1272,-104.0652778,19.97027778
23837,125,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMVHRO213,FB1265/FZ002/07,2007,RMM-VHRO-213,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,JILOTLÁN DE LOS DOLORES,El Saucito,1302,-103.0736111,19.30111111
23838,126,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMMFJSM214,FB1265/FZ002/07,2007,RMM-FJSM-214,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,km. 14 Carretera El Grullo - Ejutla,1319,-104.1794444,19.89611111
23839,127,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007RMM215,FB1265/FZ002/07,2007,RMM-215,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,Salida de Ejutla Rumbo al Estanco Km 1,1137,-104.1572222,19.9025
